Date	title	text	brexit
JUN29	Kamala Harris just changed the direction of the presidential race	As the second round of Democratic presidential debates approached, one of the major questions on the minds of voters and political commentators was whether the candidates would focus on trying to differentiate themselves from each other, as was done the previous night, or whether they would focus on critiquing Donald Trump. Senator Kamala Harris chose to do both, and she did so effectively, in what turned out to be the breakout performance of the evening.	0
FEB16	The arts were supposed to champion diversity. What went wrong?	In February 1999, the Macpherson report into the death of Stephen Lawrence made 70 recommendations for eradicating institutional racism within the police. Although the arts, culture and media sectors were not a target of the report, we can similarly trace the uptake of what would later become known as cultural diversity within these institutions – particularly at a time when the political context was invested, at least rhetorically, in eradicating racial prejudice. This week, 20 years on from the report, Arts Council England published its annual report on diversity within the arts sector, showing that in some areas arts organisations are “treading water”.	0
MAR4	Corporate-branded ‘communities’ prove you can’t buy taste	I find reading about rich people very depressing. Not because I am jealous they have so much money, but because I am frustrated they have so little imagination. Take a look at the recent New York Times piece that says a growing number of wealthy home-buyers are “choosing to live in corporate-branded communities”. Not just any branded communities, mind you, but luxury ones from the likes of Porsche, Armani and Bulgari. These expensive branded buildings have proliferated in the past few years, a trend that seems to be driven by the 1% having more money than they know what to do with. Slapping a fancy brand name on a residential development can add a price premium of 14% to 44%, according to the upmarket estate agency Savills. A report on the sector by another agency, Knight Frank, notes that there is a “direct correlation between wealth creation and demand for branded residences”.	0
JUL22	The diary of Carrie Symonds, aged 31¾	Downing Street minus seven Usual mad dash to get in before lunch, but enough time to see my Sun debate strategy was a game-changer! Long to tell B but he said he’s got lifesaving surgery first thing, so I’m not on any account to worry he’s met someone younger and stayed out all night.	0
JUL17	This genetic breakthrough on anorexia should transform how the disease is seen	Once upon a time, disease was thought to have been sent by God as a punishment for sin. If not, then it must surely be the work of demons, witches or groups regarded as social outcasts. Thankfully medicine has moved on from the days when Jews were blamed for outbreaks of the plague across medieval Europe, yet with psychiatric illnesses something of the old accusatory myths seem to linger. Until relatively recently, autism was still wrongly blamed on so-called “refrigerator mothers”, who supposedly damaged their children by being cold and unloving. The discovery that autism has a genetic component turned our understanding of the role it plays in families upside down, and now something similar may be happening with anorexia.	0
FEB13	The EU looks like the Soviet Union in 1991 – on the verge of collapse	Europe is sleepwalking into oblivion and its people need to wake up before it is too late. If they don’t, the European Union will go the way of the Soviet Union in 1991. Neither our leaders nor ordinary citizens seem to understand that we are experiencing a revolutionary moment, that the range of possibilities is very broad, and that the eventual outcome is thus highly uncertain. Most of us assume the future will more or less resemble the present, but this is not necessarily so. In a long and eventful life, I have witnessed many periods of what I call radical disequilibrium. We are living in such a period today.	0
JAN10	Brexit proved our economy is broken, but our leaders still have no clue how to fix it	Just after midnight on 25 May 2016, a senior staffer in the remain campaign sent colleagues an urgent message. “Voters are very sceptical about our warnings on the economy,” began his email. “They don’t trust the numbers. They don’t trust the Treasury.” As head of strategy for Britain Stronger in Europe, Ryan Coetzee had bombarded Britons with evidence of the economic damage they would do to themselves if they didn’t stay in the EU. He and his team enlisted the Bank of England, the IMF, the OECD and pretty much every acronym that mattered. They’d wagged fingers, flung numbers around and pointed out the danger signs. From David Cameron down, leading remainers considered the economy their trump card. In the biggest single choice Britain had had to make for four decades, they were sure economics would be the deciding factor. But with less than a month to go before the vote, seasoned operative Coetzee could see the strategy was failing. Why, just a few days earlier, George Osborne had produced Treasury analysis that Brexit would send house prices plunging by as much as 18% – and BBC journalists reported being deluged with calls from would-be buyers asking where they could sign up.	1
SEP16	Against very familiar rivals, Jo Swinson will be the wild card of the election	David Steel once told a Liberal conference to “go away and prepare for government”. They went away and remained in opposition. Vince Cable once said that he could imagine himself becoming prime minister. Which is where that idea stayed: in his imagination. Nick Clegg did take them into government during the coalition years, an experience that ended with the Lib Dems losing all but eight of the 57 MPs they started with five years earlier. So they have had fair warning about the perils of dreaming of breakthroughs. They usually don’t come true. On the rare occasions when they do, the consequences for the party can be terrible. But dream they always will and never more so than now.	0
SEP12	Chaos is being normalised. It is all part of Boris Johnson’s pernicious plan	On Saturday, for the first time in living memory, neo-fascists were chanting the name of the serving prime minister. Supporters of the English Defence League and the Democratic Football Lads Alliance wandered around Whitehall some drunk, harassing random remain protesters and shouting into the faces of journalists until, inevitably, they attacked the police. It’s part of an unnerving trend that’s emerged in the past two weeks: the normalisation of chaos.	0
FEB3	Bullshit, not lies, is the corrosive influence blighting our public life	‘Bullshit,” the philosopher Harry Frankfurt observed in a seminal essay on the subject, “is unavoidable whenever circumstances require someone to talk without knowing what he is talking about.” He wrote that in 2005, but he might have been watching recent episodes of This Week, BBC’s late-night politics show, presided over by Andrew Neil. Over the past two weeks, it’s thrown up two car-crash interviews that serve as textbook illustrations of Frankfurt’s thesis. First, we had the rightwing writer James Delingpole waxing lyrical about a no-deal Brexit. If ever there were a case of someone talking without knowing what he was talking about, this was it. The simplest of questions reduced Delingpole, who clearly is as familiar with economics as Theresa May is with dancing, to incoherently mumbling: “I don’t know the answer.” Michel Barnier could probably have made a better fist of arguing for Brexit.	1
AUG25	How luxury hotels such as Biarritz’s Hôtel du Palais have helped shape history	Few hotels in the world can claim a more storied past than the Hôtel du Palais in Biarritz, where the G7 rich nation summiteers will sit in splendour to discuss world poverty this weekend. Guarded by hundreds of riot police, Emmanuel Macron and his guests will meet inside what the French newspaper Libération this week called their “gold bunker” – the ornate Second Empire hotel that stands on the beach at the heart of a luxury Atlantic coast resort town that is still, as Libé put it in the original Franglais, “une des capitales françaises du bling-bling”. Boris Johnson will not be the first serving British prime minister to set foot in the hotel that was once a favourite of Napoleon III and Queen Victoria. That’s because the Hôtel du Palais occupies a special niche in British political history. It is the only building outside this country in which a prime minister has ever kissed hands and been asked to form a government. This happened in April 1908, when King Edward VII, who was a regular at the hotel, summoned the Liberal chancellor of the exchequer, Herbert Asquith, from London to succeed the terminally ill Henry Campbell-Bannerman in Downing Street.	0
JUL15	Spoiler alert: it’s getting harder to keep plot lines from readers	“I can’t be the only one in the boat on this,” complained a reader about separate newspaper interviews in which actors discussed the fates of characters they had played in two immensely popular television series, Game of Thrones and Line of Duty. Don’t click the hyperlinks in this article if you are in the same boat. In the reader’s view, “There’s now an explosion of content and not everyone gets to watch on the day of broadcast. I can’t afford HBO and I don’t download illegally, so I haven’t seen GoT [season] 8 yet. And it’s only been a few weeks since it was shown.” I sympathise, especially as premium sporting events move from free-to-air to pay TV. But it is precisely because communications have changed so much that the main responsibility for avoiding information that discloses a plot line, the fate of a character or the result of a sports contest is shifting from media professionals to individual audience members.	0
OCT2	Johnson has run out of road. Other people’s outrage is all he’s got now	Boris Johnson is routinely dismissed as a liar for whom the truth is just another fling. So it is all the more perplexing that his bluster about a no-deal Brexit is taken seriously. The truth is that Johnson does not want a no-deal Brexit – and certainly not one that precedes a general election. Let’s start with the genesis of no-deal Brexit. It was an exemplar of Theresa May’s politics: a tactic invented to force her will on parliament rather than to engage in the hard graft of consensus-building political leadership. It was also an embarrassingly misguided attempt to threaten the European Union.	1
MAR15	The problem is not so much Theresa May – it’s that Britain is now ungovernable	Dramas need characters, politics requires politicians and a storm must have an eye. Which is why at the dead centre of Brexit – the biggest and most multifaceted crisis to face this country in more than 60 years – there is just one person. She stands at a Commons dispatch box in an elegant outfit day after day, knowing that the evening will cover her in yet another dung-heap of humiliation that will be daubed all over the next morning’s front pages. All along her frontbench are colleagues just waiting for her to go, so they can take her job and move into her Downing Street home. On her backbenches are MPs who shamelessly boast to journalists their fantasies about putting her in a “noose” and “knifing her in the front”. She is derided, she is hated, she is the target for some of the most outrageous abuse ever to be heaped on a 62-year-old woman from Eastbourne. In a democracy intent on beating itself up, Theresa May has become the nation’s punchbag. On radio phone-ins, the callers pour bile upon her. On TV sofas, pundits speculate about how many days she has left at No 10. When she isn’t attracting derision, she attracts something arguably worse for a politician: pity. Her voice has gone and, the theory goes, soon she will follow.	1
MAR30	Barclays funds climate breakdown. We are determined to make it stop	From Cyclone Idai, which has killed hundreds in south-east Africa, to flooding in Bangladesh – where my family is from – for decades climate change has been devastating communities in the global south. More recently these effects have begun to be felt by people in the UK too: just last month, wildfires raged on Saddleworth Moor, while where I live in Brixton, the air is so polluted I suffer from breathing problems. We all know that the impact of climate change is felt unequally, depending on where you live, how wealthy you are and how easily you can shield yourself from its effects. Less widely known, however, is that responsibility for the crisis is unequal too. In recent years we have been sold a lie: that ordinary people are to blame for the climate crisis. It’s our spending and our consumption habits that have created the mess we’re in, we are told, not the bankers, oil companies and a rich elite.	0
MAR13	I've been drafted into 'operation no deal'. And things here feel desperate	The real countdown has truly started. In Whitehall today, the clocks are striking 17 – the number of days left before we are due to leave the European Union. Tempers are running high. So too is the nation’s imagination – in the few weeks since my first article, the Brexit commentariat has created such a torrent of snarky metaphor – including many references to how terrified yet also strangely bored of Brexit we all are – that it feels like we’re being hit by a tsunami of tepid tapioca. Yet we can’t seem to get enough. Politico and other websites have even started collecting the best Brexaphors. There’s Mad Max, Hotel California, cake, the Titanic, a chocolate orange, a Mexican standoff, a blue furry monster (actually, the Dutch came up with that one, but it’s too cute to leave out). And it’s not too late to get your Brexit advent calendar.	1
FEB26	At last, Jeremy. Now Labour’s mission must be to prevent any Brexit	Sliding closer day by day, you can hear the swelling excitement of the catastrophists at the thrilling prospect of a no-deal smash-out. Into the unknown! Hurl all the old certainties into the air and see what new patterns the broken fragments make on the floor! Break all rules, start again, bring on the Brexit revolution! They take no heed when the Dutch prime minister, Mark Rutte, cautioned them on Monday: “We are sleep-walking into no-deal scenario. It’s unacceptable and your best friends have to warn you. Wake up. This is real. ? European council president Donald Tusk and Irish prime minister Leo Varadkar added warnings of a “chaotic Brexit ?, the grown-ups trying to restrain the out-of-control teenagers punching each other up inside what purports to be the British government. Since there can’t be a reopening of the withdrawal agreement or a breaking of the backstop in the Irish border settlement, Tusk says: “It’s absolutely clear that there is no majority in the House of Commons to approve a deal. ? So Theresa May tiptoes closer to the edge, at serious risk of an accidental last-minute plunge.	1
FEB13	Why it matters to call external female genitalia ‘vulva’ not ‘vagina’	When you find yourself mansplaining the term “mansplaining” to a worked-up faction of Twitter on a Sunday evening, you can assume you’re not getting the best out of your leisure time. And that’s not even the most foolish thing a man called Paul Bullen did over the weekend. On Saturday, the Guardian published an extract from an upcoming book, Womanhood: The Bare Reality by the photographer and writer Laura Dodsworth. Alongside photographs of external genitalia was first-person testimony from the subjects pictured. Titled “Me and my vulva: 100 women reveal all”, it was an arresting story. Bullen spotted the article on Sunday, and responded with a tweet that he probably (well, hopefully) now regrets: “The correct word is vagina.”	0
JUN18	Should dating apps tell us how sexy we are?	Marks out of 10: how attractive do you think you are? Perhaps you’d describe yourself as a six on a good hair day, or seven when you’ve caught the sun? Attractiveness, after all, is subjective, and can change from day to day. Besides, isn’t beauty in the eye of the beholder? But the truth is, if you have ever used an internet dating app, your desirability has been rated. It has to be. User rankings are integral to how most mainstream dating apps, purportedly including Tinder and Bumble, function. So would you want to know how you scored? Last week, the dating app Once emailed users (including me) to tell them that they can now discover how they have ranked. “To help our matching algorithm, we ask our users to rate each other [sic] pictures,” reads the email. “We have decided to be transparent and release this rating.” It was nearly 4pm and as a long-suffering glutton for pain, I jumped at the chance to ruin my day. I logged in – for the first time in several years – to find out how I ranked based on photos from younger, thinner times in my 20s. I thought I’d be crushed, and readers, I was right.	0
