Date	title	text
FEB21	Centrism is dead - and resuscitating the corpse won't fix our broken system	TIG's reheated ideology has failed us since the Blair years In the referendum of two and half years ago, Swindon, a town of nearly 200,000, voted by 55 to 45 per cent – somewhat above the national average – to leave the European Union. That vote seemed to get its comeuppance this week with news that one of the town’s biggest sources of employment, the Honda car factory, will soon be closing with the loss of 3,500 jobs. The company denies that Brexit has anything to do with it. Yet as one of its soon to be made redundant employees told the Financial Times, even accepting it was not the deciding factor, “you’d be an idiot to think Brexit hasn’t contributed”.
FEB21	However hard you try, you'll struggle to rebrand our dreary town centres	We must make our high streets beautiful again In this week’s plodding exercise in stating the bleedin’ obvious, a report from the Housing, Communities and Local Government Committee has addressed the need for towns to up their game or die. With one in every five pounds spent in Britain now spent online, many town centres are at crisis point. We are all of us aware of the plight of our high streets – dreary, identikit stretches of the same brands, plate-glass-and-plastic storefronts, often shuttered at night with metal grilles, making many town centres feel like very hostile places indeed. Then there is the scourge of empty shops, and the possibility of a dozen different kinds of coffee but nowhere to buy anything genuinely useful, such as a reel of thread, a packet of laces or, increasingly, fresh fruit and veg.
FEB21	Telling pregnant women to stop 'eating for two' is not body-shaming... I only wish I'd known	Legend has it that, in Ancient Rome, a slave was tasked with standing behind Julius Caesar and softly whispering into the emperor’s ear: “Remember Caesar, though art mortal…” Speaking truth to power was never easy, not least because if Julius had just stubbed his toe and wasn’t feeling particularly receptive, the slave would be swiftly dispatched and replaced. My, how times have changed. These days, speaking to those who govern us is as easy as a few keystrokes on Twitter and an updated Facebook status.
FEB21	By branding Martina Navratilova a bigot, the trans lobby shows how intolerant and extreme it has become	Martina Navratilova is one of the last people you’d expect to be accused of intolerance. Arguably still the world’s most famous lesbian, the tennis player neither concealed nor apologised for her sexuality at a time when many gay people were afraid to come out to family, never mind a global sporting audience. She also gave a coaching job to Renée Richards, a player on the women’s circuit who was born Richard Raskind. This week, Navratilova was sacked by Athlete Ally, a US campaign for lesbian, gay, bisexual and transgender (LGBT) people in sport. The group has accused her of “transphobia” for questioning whether a transgender woman, born and raised male and retaining a full male body, should be allowed to compete in women’s sport simply because they have taken drugs to reduce their testosterone levels. That meets the criteria of many sporting authorities, but troubles a lot of people, including Navratilova. They note that underlying male biology means transgender women build up muscle mass, height and reach, giving them advantages that cannot be erased by changing their hormones.
FEB21	When Corbyn talks about Shamima Begum, he sounds like an Islington social worker	Yesterday offered a study in culture war contrasts. Sajid Javid is doing the best he can to keep Shamima Begum out of the country.  Jeremy Corbyn says the former jihadi bride has a right to return to the UK and should receive “some support”. Mr Javid is putting the public’s safety first; Mr Corbyn sounds like an Islington social worker. Can the Labour leader not grasp that the public is furious about Ms Begum’s actions and lack of remorse? Or that citizenship, though a right, is also a sacred contract that might be broken by treason or giving comfort to enemies?
FEB21	Whatever the splitters say, the Independent Group is about Brexit and very little else	The departure of Heidi Allen, Anna Soubry and Sarah Wollaston from the Conservative Party feels like the beginning of something significant. The first eight Labour resignations were internecine; being joined by three Tories shows that the new Independent Group can reach across the House. Many voters tell pollsters they are looking for a moderate alternative, and the cultural elite of this country is going to love the mirage of revived centrism. But it is a mirage. This is a grouping of Remainers who are every bit as ideological as Jeremy Corbyn or Nigel Farage. Issue must be taken with their characterisation of the Conservative Party, which they say has been captured by a radical Right-wing group. To whom are they referring? Theresa May? Philip Hammond? Amber Rudd? What government policy is particularly Right-wing? The billions more earmarked for the NHS? Prison reform? Lavish foreign aid?
FEB21	Why won't the Government defend Brexit?	Ian Howells, the senior vice-president for Honda in Europe, stated more than once yesterday that the decision to close a plant in Swindon had nothing to do with Brexit. So why do Remainers say that it does? Lord Adonis: “The Japanese are now systematically withdrawing their 30 years of manufacturing investment in the UK, because of Brexit.” David Lammy MP: “Do not let Brexiteers pretend for one second that this series of closures is a coincidence.” Phillip Lee MP: “Every job lost is on the heads of [the Leavers] who misled people so badly.” And, to cap it all, even the Government appeared to join in. The Business Secretary, Greg Clark, cited uncertainty in the automobile sector, saying: “Decisions like Honda’s this morning show starkly how much is at stake.” Linking Swindon to Brexit is a disingenuous strategy by Remainers – using the tragedy of 3,500 job losses to score political points – but if they are allowed to get away with it, blame a government that is using the spectre of no-deal chaos to pressure MPs into backing its hugely flawed Withdrawal Agreement. The ministers charged with delivering Brexit thus find themselves in a perverse alliance with those implacably opposed to it. Project Fear Mark 2 is talking down the economy, spooking investors and drawing the wrong conclusions from events.
FEB21	Letters: The Conservative defectors are out of touch with the reality of their place in politics	SIR – Anna Soubry, on leaving the parliamentary Conservative Party, made two questionable statements: that all Tory leaders in the last 40 years were driven out by a pro-Brexit group, and that that group had seized control of the party “from top to toe”. First, it can hardly be said that William Hague or Michael Howard were driven out thus. John Major left because he lost the 1997 election, and David Cameron chose to leave after the 2016 referendum. Secondly, my local party, the West Berkshire Conservative Association, accommodates many opinions on Brexit. Brexit has no direct connection with local politics, and our chairman has rightly taken care not to allow it on the agendas of our group meetings.
FEB21	Letters: The widening gulf between party members and MPs on Left and Right	SIR – Our political parties are split. In the Conservatives many MPs have moved away from their members, while in Labour it is the membership that has moved away from its MPs. Michael Staples Seaford, East Sussex  
FEB22	Munich is the city that political correctness forgot	The culture police would have a field day in Munich, where I was this week for the city's annual security conference. In costume shops, amid fairy costumes and firemen’s helmets, you can make yourself the proud owner of an “Indianer” outfit. This authentic Native American get-up is illustrated by a picture of a dorky white guy holding a little axe and wearing face-paint, a long black wig with feather headband and head-to-toe brown tassels. At the higher end, one jewellery shop advertised its wares by hanging a carefully sculpted “negress” necklace in its window – a black, carved head of an African woman in a tribal gold hat. Good luck to whichever dope decides to wear that out in a more cosmopolitan setting.
FEB22	Brexiteers must now hold their nerve against Remain's desperate last stand	The Independent Group (TIG) in Parliament came into being this week, chiefly to stop Brexit. If the Conservatives hold their nerve, this reason for the group’s existence will have passed in five weeks’ time: we shall have left the European Union. That nerve – never strong at the best of times – is showing signs of fraying. In this long, exhausting story, fear has been the weapon used 99 per cent of the time by the Remain side. It did not work with the British electorate, but it does take its toll on some Tory MPs and so, as D-Day approaches, it is being recycled – each time faster and more furious. Since the three Tory “Tiggers” bounced out on Wednesday to join the more sorrowful and numerous Labour escapees, fear has been stoked once again. The Brexit Delivery Group of backbench Conservatives, seeking the sort of all-smiles divorce which will never be available so long as people like Jean-Claude Juncker walk this earth, wrote to the Prime Minister.
FEB22	The Left's terrible hypocrisy on Shamima Begum is putting our safety at risk	Shamima Begum is an unlikely poster-girl for the Left. The self-described “housewife” subscribes to a deeply regressive and dangerous Islamist ideology, which treats women with contempt and violence. Yet, Sajid Javid’s decision to strip her of her British citizenship has unleashed a chorus of condemnation from almost every progressive commentator in the land. Javid’s decision makes many – including me – uncomfortable. For all intents and purposes, Shamima Begum is British – Bethnal Green was the only home that she had ever known – and we must be cautious about playing fast and loose with laws on citizenship stripping.  As British Jews qualify for citizenship of Israel by birthright, a future anti-Semitic Government may well make arbitrary use of such a mechanism. Indeed, John McDonnell has in the past suggested stripping citizenship from British Jews who join the Israel Defence Force. Moreover, preventing Begum’s entry to the UK (even if it is legally possible) is unlikely to solve the problem of what to do with her. Bangladesh, the proposed option, is disowning her.  It is quite possible that, by virtue of the Home Secretary’s decision, she will continue to reside in a refugee camp, where she can give unfiltered media interviews that promote her distorted views.
FEB22	Ian Austin’s departure proves Labour’s crisis goes much deeper than Brexit	Ian Austin has done the political world a great favour by resigning from the Labour Party this week. In doing so, he reminds us that the defections of nine Labour MPs are less about their destination than where they came from. This crisis goes rather deeper than the Independent Group’s stance on Brexit, just as the defections on Wednesday by three Conservative MPs have more to do with the state of Theresa May’s government than their new parliamentary colleagues. But for the moment at least, this is not about Chuka Umunna’s nascent centrist party, its obsession with stopping Brexit, its absence of policies in other areas or the moral and democratic case for its members to stand down and fight by-elections under their new colours. It is, as it has been for the last three years, about Labour.
FEB22	Bright days await us after a no-deal Brexit, as long as we keep preparing for it	From a tactical standpoint, the persistent rejection of ‘no deal’ is staggering in its absurdity. Imagine going into any negotiation (buying a car, house, whatever) and declaring: ‘Just to let you know – I have to buy xyz. I cannot leave here without it.’ The seller (in this case the EU) will have the luxury of setting whatever terms they wish, no matter how unreasonable. The only way to have any genuine leverage in a transaction is by being prepared to walk away. Yet this is bizarrely what some of our MPs would have us do in relation to the Brexit withdrawal negotiations. Make no mistake - the EU is in this to secure the best outcome it can (tying the UK to its regulations as closely as possible). They are not seeking an outcome which is ‘mutually beneficial’ – they will only take this lesser outcome as the last resort if they realize that we won’t back down from the conditions they force upon us. They have drawn their red ‘no-renegotiation’ lines in the sand. We must draw ours. The UK must stick to its guns and continue to prepare for ‘no deal’ in earnest. As Brexit day approaches with the prospect of a serious withdrawal agreement (meaning a normal Free Trade Agreement) fading by the day, most of the UK public and business community are awaking to the reality that a clean break with the EU will be entirely manageable – nothing like the Armageddon that many in the media and government sadly still drum on about.
FEB22	Any Tory that quits the whip now must understand that there's no going back	Any Conservative MP who is thinking about joining the Independent Group rebellion should consider carefully what Heidi Allen, Anna Soubry and Sarah Wollaston have said and done. This is not Dr Wollaston’s first revolt: she has drifted so far from the Tory mainstream that she recently abstained from a vote on the Budget. In the past 48 hours, Ms Soubry launched a personal attack on the Prime Minister, suggesting that Theresa May is unhealthily obsessed with immigration (Ms Soubry herself campaigned three times on a manifesto that pledged to reduce net migration to the tens of thousands).
FEB22	When Corbyn talks about Shamima Begum, he sounds like an Islington social worker	Yesterday offered a study in culture war contrasts. Sajid Javid is doing the best he can to keep Shamima Begum out of the country.  Jeremy Corbyn says the former jihadi bride has a right to return to the UK and should receive “some support”. Mr Javid is putting the public’s safety first; Mr Corbyn sounds like an Islington social worker. Can the Labour leader not grasp that the public is furious about Ms Begum’s actions and lack of remorse? Or that citizenship, though a right, is also a sacred contract that might be broken by treason or giving comfort to enemies?
FEB22	Whatever the splitters say, the Independent Group is about Brexit and very little else	The departure of Heidi Allen, Anna Soubry and Sarah Wollaston from the Conservative Party feels like the beginning of something significant. The first eight Labour resignations were internecine; being joined by three Tories shows that the new Independent Group can reach across the House. Many voters tell pollsters they are looking for a moderate alternative, and the cultural elite of this country is going to love the mirage of revived centrism. But it is a mirage. This is a grouping of Remainers who are every bit as ideological as Jeremy Corbyn or Nigel Farage. Issue must be taken with their characterisation of the Conservative Party, which they say has been captured by a radical Right-wing group. To whom are they referring? Theresa May? Philip Hammond? Amber Rudd? What government policy is particularly Right-wing? The billions more earmarked for the NHS? Prison reform? Lavish foreign aid?
FEB22	Letters: The Conservative defectors are out of touch with the reality of their place in politics	SIR – Anna Soubry, on leaving the parliamentary Conservative Party, made two questionable statements: that all Tory leaders in the last 40 years were driven out by a pro-Brexit group, and that that group had seized control of the party “from top to toe”. First, it can hardly be said that William Hague or Michael Howard were driven out thus. John Major left because he lost the 1997 election, and David Cameron chose to leave after the 2016 referendum. Secondly, my local party, the West Berkshire Conservative Association, accommodates many opinions on Brexit. Brexit has no direct connection with local politics, and our chairman has rightly taken care not to allow it on the agendas of our group meetings.
FEB22	Letters: The widening gulf between party members and MPs on Left and Right	SIR – Our political parties are split. In the Conservatives many MPs have moved away from their members, while in Labour it is the membership that has moved away from its MPs. Michael Staples Seaford, East Sussex  
FEB23	The Remainer rebels plotting to cripple the PM next week need to step back from the brink	The sense of political jeopardy is now very great: we are seeing the fracturing of parties, MPs taking drastic destabilising action, the potential for a no-deal Brexit, and further uncertainty of an unknown duration. Oliver Letwin, Nick Boles, members of the Cabinet and a raft of junior ministers seem to want to take the Prime Minister’s legs out from under her in the next round of Brexit votes on February 27. Just when the EU27 have said they will provide “legal assurances” on the backstop and provide a “guarantee” on its temporary nature, these MPs are arguing that the time has come for decisive action to take no‑deal off the table. What is the “decisive” action proposed? It’s a three-step process: first, secure a majority for an amendment next Wednesday giving MPs the power to legislate; secondly, pass legislation to require the Government to hold and comply with a vote on March 14, at the earliest, on extending the Article 50 deadline; and finally, win that vote. There are flaws: the Bill may not pass in time for March Council.
FEB23	Shamima Begum is the product of a country that no longer believes in itself	To see the extent of the rift between the tweeting classes and the rest of the country, consider their attitudes to British nationals who joined Islamic State of Iraq and the Levant (Isil). The consensus in newspapers, on TV discussion programmes and on social media is that UK citizenship is an entitlement. Yet, by a margin of 78 per cent to 15, voters back Sajid Javid’s decision to remove citizenship from Shamima Begum, the jihadi bride now in Kurdish custody. The gap reflects differing ideas of what citizenship means. The liberal case may lack appeal, but it does not lack coherence. Removing people’s nationality is often the hallmark of an autocracy. The first act of the Nazis, when they conquered a new country, was usually to declare its Jews stateless. We rightly condemn the Burmese authorities for denying citizenship to the Rohingya. True, this case is technically different: Begum is theoretically entitled to Bangladeshi citizenship, just as Jack Letts, another British Islamist in Kurdish detention, is theoretically entitled to Canadian citizenship. In practice, though, neither Bangladesh nor Canada can reasonably be asked to take in an Isil radical who previously lived in the UK.
FEB23	Is anti-Semitism out of control in our universities?	The past week was a shameful one for anti-Semitism in Britain. One Jewish MP, Luciana Berger, and another MP of Jewish heritage, Ian Austin, decided to leave the Labour Party because of the racism against Jews that they say has been tolerated by the hard-Left leadership. But away from the political arena, anti-Semitism also reared its ugly head on the campus of a major university. The University of Essex held an online poll to determine whether an official Jewish association would be allowed to exist. As one social media user pointed out: “Allowing students to ratify the creation of an Ultimate Frisbee society is fine. Allowing non-affected students to block the creation of a society for an ethnic minority is majority tyranny.” Astonishingly, when the story broke, over a third of respondents – more than 200 people – had replied “no”. Rather than expressing alarm at these worrying attitudes, the university initially did not respond to public concerns – triggering further outcry. Eventually, the university’s vice‑chancellor was forced to intervene, confirming that a Jewish society would be created regardless.
FEB23	The supposedly impartial BBC should hang its head in shame at its relentless bias	How ironic it was last week to hear the BBC leading its news on that Commons report claiming that our “democracy is being destroyed” by the flood of “fake news” spread by social media. In fact, thanks to the relentless bias of its own coverage of so many issues, there is no more influential source of “fake news” than the BBC itself. Here are two glaring, but far from untypical, recent examples. The first began earlier in February with puffs on the BBC News website and Radio 4’s Today programme by Roger Harrabin, the BBC’s “environment analyst”, for a report by a body called the Institute for Public Policy Research (IPPR), warning of “multiple crises” that threaten to “destabilise” the world’s entire environmental system. Particularly striking was a repeated claim that, since 2005, thanks to climate change, there has been a 15-fold increase in floods across the world and a 20-fold increase in “extreme temperature events”. This seemed so startling that it prompted Paul Homewood, the diligent statistical analyst, on his Notalotofpeopleknowthat blog to track down the evidence for these claims. It turned out that they originated from a database of natural disasters, EM-DAT. According to Homewood, this showed that the chief reason for these rocketing increases was a very significant change in the way such “disasters” were being recorded, to include thousands of more recent events that would previously have been far too small to register in the global figures (the IPPR itself warned that these figures should, therefore, be treated with “caution”).
FEB23	Sorry TIGs, but post-Blair Britain will not be duped by the pernicious lie of a 'centrist paradise'	How well I remember the golden era of the political Centre Ground. Those ecstatically over-excited Tory dissenters proclaiming their unity with Labour’s break-away grouplet last week were determined to revive that glorious age in which there was no anger and no conflict in the land. Maybe they hoped we had forgotten that what began as a promise of Moderate Heaven – the final triumph of Reason over extremism – ended by turning the democratic process into a branch of the advertising industry.   Out went principles, conviction and ideals. In came re-branding, message control and opinion-sampling. Governing was not to be a matter of ideological daydream or romantic conceits about transforming society. It was simply a question of good management.
FEB23	Labour is now a Corbynite party. How can any moderate stay inside it?	Until yesterday, the factor that united every Labour MP who left the party this week was opposition to Brexit. Ian Austin, however, who represents the West Midlands town of Dudley, voted for Theresa May’s withdrawal deal. His farewell letter spoke of a “culture of extremism, anti-Semitism and intolerance” taking over the party, saying Jeremy Corbyn and John McDonnell “cannot be trusted with our national security and would undermine our democratic institutions”. Mr Austin accused them of backing dictatorships, and even supporting the IRA “when they were planting bombs and murdering people”.
FEB23	Any Tory that quits the whip now must understand that there's no going back	Any Conservative MP who is thinking about joining the Independent Group rebellion should consider carefully what Heidi Allen, Anna Soubry and Sarah Wollaston have said and done. This is not Dr Wollaston’s first revolt: she has drifted so far from the Tory mainstream that she recently abstained from a vote on the Budget. In the past 48 hours, Ms Soubry launched a personal attack on the Prime Minister, suggesting that Theresa May is unhealthily obsessed with immigration (Ms Soubry herself campaigned three times on a manifesto that pledged to reduce net migration to the tens of thousands).
FEB23	When Corbyn talks about Shamima Begum, he sounds like an Islington social worker	Yesterday offered a study in culture war contrasts. Sajid Javid is doing the best he can to keep Shamima Begum out of the country.  Jeremy Corbyn says the former jihadi bride has a right to return to the UK and should receive “some support”. Mr Javid is putting the public’s safety first; Mr Corbyn sounds like an Islington social worker. Can the Labour leader not grasp that the public is furious about Ms Begum’s actions and lack of remorse? Or that citizenship, though a right, is also a sacred contract that might be broken by treason or giving comfort to enemies?
FEB23	Letters: British businesses are already trading with ease under WTO rules	SIR – I run and own two companies, one in the United States and one in Britain. We frequently ship products to and from countries all over the world under World Trade Organisation protocols, and experience no problems. The tariffs vary from zero to about 4 per cent. We have to answer three questions. What the goods are; what we are charging for them; and what the country of origin is. It takes about two minutes to fill in the form on the internet when we book a shipment. All shipping agents provide this service. There are no delays. I cannot understand why there is all this talk of chaos if we leave the EU without a deal.
FEB23	Letters: The Conservative defectors are out of touch with the reality of their place in politics	SIR – Anna Soubry, on leaving the parliamentary Conservative Party, made two questionable statements: that all Tory leaders in the last 40 years were driven out by a pro-Brexit group, and that that group had seized control of the party “from top to toe”. First, it can hardly be said that William Hague or Michael Howard were driven out thus. John Major left because he lost the 1997 election, and David Cameron chose to leave after the 2016 referendum. Secondly, my local party, the West Berkshire Conservative Association, accommodates many opinions on Brexit. Brexit has no direct connection with local politics, and our chairman has rightly taken care not to allow it on the agendas of our group meetings.
FEB24	Will ‘woke’ David Lammy tackle his unconscious bias against the suburbs?	What have the liberal-Left got against suburbia? Equivalent to “fly-over country” in America (those inland states which residents of the East and West coasts look down on as they flit from New York to San Francisco), Britain’s middle-class Leftists view the suburbs as the seat of all that is wrong with this country. Home of “rabbit-hutch” houses, two cars in the driveway, narrow minds and wide eyes peering from behind net curtains, to be suburban is to be guilty of a crime against aesthetics and liberal morality. It’s no wonder, then, that in a diatribe against the Prime Minister last week, David Lammy decided to attack her for being “suburban”.
FEB24	I helped found the ERG – accusations of extremism are ridiculous	Cripes. It’s all my fault, apparently. Justifying their decision to quit the Conservatives, Anna Soubry, Sarah Wollaston and Heidi Allen cited the “dismal failure to stand up to the hardline ERG”. Those three letters have become an abbreviation, not just for “European Research Group”, but for the extreme Euroscepticism that, in the minds of commentators, has seized the governing party. And I, along with the amiable Michael Spicer, was the man who founded the ERG 25 years ago. Should I then declare, with Prospero, “This thing of darkness I acknowledge mine”? Actually, I’m proud to have played a part in setting up the ERG. The notion that it is a network of obsessives bent on taking over the Conservative Party is not just untrue; it is the pretty much opposite of the truth. The ERG is pushing for the implementation of the manifesto on which all Conservative MPs were elected 20 months ago. Its members have a far more loyal voting record than have the MPs who have just broken away. Its spirit, for 25 years, has been constructive.
FEB24	When did we become a nation of catastrophe addicts?	One of my favourite amusements of late is to note things that were once considered sources of innocent consolation, but are now apparently liable to drive you to an early grave. They include sofas (norovirus), wood-burning stoves (heart attacks, strokes, dementia), scented candles (lung-unfriendly carcinogens) and toast (toxic air pollution on a par with a busy intersection). All those decades when I was being warned about the perils of sex, drugs and rock’n’roll and it now turns out that if you’re lighting a scented candle and curling up on the sofa while chewing a nice bit of toast, you might as well be sniffing ketamine and drinking bourbon while having a sex orgy on a tightrope without a safety net, peril-wise. And now even the humble gas hob has been branded a killer. They could no longer be installed in new homes within seven years, over fears that they are harming the environment.
FEB24	TIGgers may have the establishment on their side, but the masses will decide their fate	Part of me admires them. It takes courage to walk into a press conference and tell the world you are quitting your party. Each of the 11 MPs joining the new breakaway Independent Group will have wrestled long and hard with their decision. No doubt there were plenty of sleepless nights and 4am conversations with their nearest and dearest around the kitchen table. They will have known that they weren’t just sacrificing the comradeship and campaign support that comes from being part of a big party. They will be saying goodbye to a number of friendships, too, all in pursuit of what they believe to be right.
FEB24	Luciana Berger is the perfect poster girl for Jewishness	Stereotypes, particularly ethnic ones, are generally false, lacking any grounding in reality. Nonetheless, they’re powerful, hard to let go of, and when you know the ones the world has for millennia harboured of your sort, it’s almost impossible to pretend they don’t matter, don’t inform – even subconsciously – the way one is judged. In the case of Jews (and not only Jews, of course) stereotypes matter a lot – they have been fully integrated into the campaigns of harassment, denial, torture and extermination against us that have defined our tenure in Europe since Roman times.  The 20th century alone made full use of imagery that construed our menfolk as having great blubbery lips, enormous beaked noses, hunched backs; an unending grasping after money, an inhuman greed, appetite for control and power, nefariousness beyond all imaginings, and a sexuality both unstemmably dangerous and pathetically grotesque. Even now, I worry if I quibble the cost of something – will I be seen as a penny-pinching Jew? 
FEB24	Brexiteers must stand firm, not panic	The old political order is in its death throes: Brexit has finally forced MPs to rethink their labels and even break from their party. The new Independent Group, although also a revolt against Labour’s disgusting anti-Semitism, is largely a Remainer bloc; more may yet resign their whips to sit with it. But the creation of the Group doesn’t actually change the mathematics in Parliament and will eventually help the Brexiteers in the country. Every MP who allies with the Independents was always against Brexit and will continue to be – and pro-Brexit MPs should not be spooked by all this political excitement into thinking that the advantage has moved to the Remainers.  To use a phrase popular with Theresa May, nothing has changed. Her Withdrawal Agreement is still a terrible document, it needs serious rewriting (at best) and a no-deal should not and cannot be ruled out. If anything, any further defections from Labour that genuinely give the Independent Group some momentum will split the Left and deliver a majority to a pro‑Brexit Conservative Party at the next election, strengthening the hand of the next prime minister when it comes to our future negotiations with Brussels. Therefore, even though this week will probably see the most dramatic attempt yet by Remainers to block the whole process, this is not the time for Brexiteers to panic. A group of MPs and ministers is trying to pressure the Prime Minister by backing a Commons move to take no-deal off the table and delay the Brexit date. This would be the equivalent of being caught in a “Hotel California” arrangement, whereby Britain never quite leaves. Of course, a new prime minister could force yet another showdown with the EU, but it would be even harder. As the Northern Ireland minister John Penrose writes, ruling out trading on World Trade Organisation (WTO) terms would completely undermine negotiations because Brussels would know we could never walk away without an agreement. It could and would impose on us the worst terms possible: remember what happened to Greece in 2015.
FEB24	Don't revoke citizenship: update our treason laws	All those Westerners who travelled to Syria to support the Islamic State of Iraq and the Levant (Isil) knew exactly what they were doing. It was a bloodthirsty, fundamentalist theocracy, which is now, fortunately, collapsing. Many of these former fighters or brides want to return home to save their skins, and are obviously trying to exploit the very generosity and liberalism of the society they once turned against. There are no social workers or human rights lawyers under Isil, but there are probably plenty waiting back in the UK to give them “some support” (in the words of Jeremy Corbyn). And many Britons suspect that, under our current laws, they will escape prosecution and wind up living at the taxpayers’ expense in a cosy council house. Unlike the liberal-Left voices that dominate so much of the establishment conversation, Sajid Javid, the Home Secretary, understands the public mood perfectly well and is using all the tools in his limited armoury. In the case of Shamima Begum, he has revoked her UK citizenship – a fate that has befallen well over 100 Isil associates and criminals since 2016.   But there is a better way that is equally tough on the terrorists, yet doesn’t try to make a problem disappear by pretending that it isn’t Britain’s. If the state can declare that anyone with actual or even potential dual citizenship belongs in another country, such a power could one day be used by an extremist government of Left or Right to punish its critics. Citizenship ought to be an unconditional, permanent status – which comes with responsibilities as well as rights. It is not a document akin to a temporary visa. Immigrants, or the descendants of immigrants, should not feel that their Britishness could suddenly be removed, or even called into question.
FEB24	Labour is now a Corbynite party. How can any moderate stay inside it?	Until yesterday, the factor that united every Labour MP who left the party this week was opposition to Brexit. Ian Austin, however, who represents the West Midlands town of Dudley, voted for Theresa May’s withdrawal deal. His farewell letter spoke of a “culture of extremism, anti-Semitism and intolerance” taking over the party, saying Jeremy Corbyn and John McDonnell “cannot be trusted with our national security and would undermine our democratic institutions”. Mr Austin accused them of backing dictatorships, and even supporting the IRA “when they were planting bombs and murdering people”.
FEB24	Letters: The downsides of the HS2 project have long overtaken the benefits	SIR – I agree with Liam Halligan. HS2, if built, will cause massive environmental damage, break up communities and force thousands to move. It will cost £403 million a mile to save 27 minutes between London and Edinburgh. Furthermore, it will require nearly a gigawatt of additional electricity capacity at a time when the Government has closed our remaining coal-fired power stations and thousands of new electric vehicles have to be recharged. Britain’s geography is unsuited to 200 mph trains. Distances between towns are not great and the line is planned to go through scenic areas and valued habitats. Hundreds of homes will be blighted or demolished.
FEB24	Letters: British businesses are already trading with ease under WTO rules	SIR – I run and own two companies, one in the United States and one in Britain. We frequently ship products to and from countries all over the world under World Trade Organisation protocols, and experience no problems. The tariffs vary from zero to about 4 per cent. We have to answer three questions. What the goods are; what we are charging for them; and what the country of origin is. It takes about two minutes to fill in the form on the internet when we book a shipment. All shipping agents provide this service. There are no delays. I cannot understand why there is all this talk of chaos if we leave the EU without a deal.
FEB25	Britain needs to stop playing the EU's game and take a harder line on Brexit	Imagine that we knew the day of our death. Our lives would change drastically. Though we know we shall surely die, not knowing precisely when the mortal coil will be shuffled off makes all the difference, allowing us to live life productively on a day-by-day basis. For exactly the same reason, the fixed deadline embedded in Article 50 of the Lisbon Treaty guaranteed that nothing good would come out of the Brexit negotiations. A bad Brexit deal, and even more so a no-deal Brexit, will be detrimental to the UK and to the EU. Mrs Merkel, Mr Macron and Mr Juncker are just as aware of this as Mrs May. If Article 50 had not stipulated a fixed deadline, the EU’s leadership would have no option but to negotiate in good faith until they struck a mutually advantageous deal with the British government.
FEB25	With Labour imploding and Brexit in the balance, the Tories need to stick together	While I think the three MPs who left the Conservative Party last week were wrong to do so, their departure should alarm every sensible Tory in the land. I have known quite a few defectors over the decades but, until now, they have been lone individuals leaving for personal ambition or after an agonising change in their own beliefs. These three acted together and left in order, as they see it, to stick to their guns. Whatever you think of them, they are people who believe in an enterprise economy, individual freedom and a well-defended country – in other words, they are basically Tories. When Tories start leaving the Tory party, we should be very worried. Their loss cannot be shrugged off just because the Labour Party is in an even worse state. Their act of leaving without changing their views is a poor reflection on the Conservative Party, but it isn’t great news for the new Independent Group either. That group now mixes real Tories with social democrats, without knowing if anything enticing can be created out of such an exotic cocktail.
FEB25	Britain risks its own national security if it leaves us Kurds in the clutches of Turkey's Erdogan	The Islamic State (IS) is expected to be defeated within days by the Syrian Democratic Forces (SDF) in its final holdout in Baghuz. By then, the evil organisation will be deprived of all its territory (at the height of which comprised an area as large as Great Britain). Having recently toured Europe’s capitals, I cannot help but feel that the importance of the SDF’s victory over IS is not appreciated enough. The anti-IS military campaign has been a low-cost high-return campaign for the US and Europe. For Northeastern Syrian population, however, the cost has been grave grave. Around 8,000 fighters, Kurd, Arab, Turkmen and Christian in the SDF gave their lives to defeat Isil. And Kurdish-led parts of eastern Syria are still under threat of attack; we need continued support from our allies to prevent the IS sleeper cells that are scattered across liberated areas from attacking civilians.
FEB25	Backing a second referendum could definitively end Jeremy Corbyn's chances of becoming PM	If Jeremy Corbyn is about to win lots of new friends as a result of his announcement that he could, after all, back another referendum on Brexit, he also risks making a lot of his core voters very unhappy indeed. In the time-honoured traditions of Labour’s public statements, no one is yet quite sure what this new policy means. But there’s no doubt that Corbyn’s announcement – made to a meeting of his MPs at their weekly meeting at the Commons tonight – will have Remainers putting a skip into their step for the first time in weeks. Inevitably Corbyn has fallen just a bit short of saying he supports a new referendum where Remain will be an option. And neither has he committed his party to campaigning for that particular option.
FEB25	We police are all for plans to scrap shorter sentences – if we replace them with longer ones	When I joined the Police Force in 2000, one of the things that astonished me was the sheer lack of deterrent from courts. Back in those days we arrested far more offenders. Charging decisions for most offences were down to us, and therefore suspects usually had their day in court. Many times, I attended court as a witness or officer in the case, to see thieves, prostitutes, vandals, abusive drunks, small time drug dealers and addicts prosecuted. If we were lucky, they were sent to prison. Make no mistake, these were habitual criminals who blighted their communities.
